Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
214;0.004556430570249047;0.004556430570249047;31.305007117135183;0.0040678822551853955;0.0040678822551853955;36.015631675720215
215;0.004464025309841547;0.004464025309841547;31.06554385593959;0.004136910371016711;0.004136910371016711;36.17338466644287
216;0.0045040577783116275;0.0045040577783116275;31.663963862827845;0.004149566811975092;0.004149566811975092;37.328908920288086
217;0.004564971496750202;0.004564971496750202;31.549195970807755;0.004226072342135012;0.004226072342135012;38.0668420791626
218;0.004018913854711822;0.004018913854711822;32.11586025782994;0.00408037711167708;0.00408037711167708;37.84508562088013
219;0.004308520849528057;0.004308520849528057;33.18706267220633;0.003935411048587412;0.003935411048587412;39.37046813964844
220;0.004388040896239025;0.004388040896239025;32.95811407906668;0.0038847974501550198;0.0038847974501550198;39.57668590545654
221;0.0048998784539955;0.0048998784539955;34.220559528895784;0.004067567584570497;0.004067567584570497;39.30335998535156
222;0.004231048149189779;0.004231048149189779;33.047026770455496;0.004141831828746945;0.004141831828746945;39.97342300415039
223;0.004328413600368159;0.004328413600368159;33.35343497140067;0.003954330342821777;0.003954330342821777;41.138418197631836
224;0.005062618060037494;0.005062618060037494;34.889969961983816;0.004257280670572072;0.004257280670572072;41.210564613342285
225;0.0042021069675683975;0.0042021069675683975;34.15795407976423;0.004113363102078438;0.004113363102078438;39.914185523986816
226;0.004042808764747211;0.004042808764747211;34.02304322378976;0.003871421911753714;0.003871421911753714;39.76541233062744
227;0.003585399028712085;0.003585399028712085;33.759602955409456;0.003951041609980166;0.003951041609980166;39.88820934295654
228;0.004123883887327143;0.004123883887327143;34.32155554635184;0.004010322445537895;0.004010322445537895;41.790260314941406
229;0.003964303127889123;0.003964303127889123;35.122886657714844;0.0038572580087929964;0.0038572580087929964;42.73194122314453
230;0.005454630557713764;0.005454630557713764;38.043378012520925;0.0037335482775233686;0.0037335482775233686;40.893423080444336
231;0.004729467277814235;0.004729467277814235;34.61015592302595;0.004185757075902075;0.004185757075902075;41.633283615112305
232;0.004978808740686093;0.004978808740686093;37.945723397391184;0.0038625163724645972;0.0038625163724645972;43.24574851989746
233;0.00413721936222698;0.00413721936222698;34.928382873535156;0.00370561279123649;0.00370561279123649;43.200246810913086
234;0.004363161511719227;0.004363161511719227;33.70467322213309;0.003892844484653324;0.003892844484653324;43.68315505981445
235;0.004136501379044992;0.004136501379044992;35.91800907679966;0.0038963330443948507;0.0038963330443948507;43.832234382629395
236;0.003966991157670107;0.003966991157670107;36.433876037597656;0.0036783662508241832;0.0036783662508241832;44.33859348297119
237;0.00421039477389838;0.00421039477389838;36.53800528390067;0.0037273697671480477;0.0037273697671480477;43.50715255737305
238;0.003716534169922982;0.003716534169922982;37.4811167035784;0.003785250592045486;0.003785250592045486;44.69496536254883
239;0.003952464354889733;0.003952464354889733;36.98577526637486;0.003814161289483309;0.003814161289483309;45.77235794067383
